ID,DELIVERY_DATE,DELIVERY_TIME,DELIVERY_MODE,DELIVERY_STATUS,INVOICE_AMOUNT,TAXES,CATERING_COST,SHOW_PRICE,DISCOUNT,GUEST_COUNT,PER_PERSON_RATE,LIVE_STALL_CHARGE,SETUP_CHARGE,EVENT_FACILITY_FEE,SERVER_CHARGE,GRATUITY,CATERING_STATUS,CATERING_LOCATION
962,8/21/2022,17:00:00,32,\N,4290,0,4590,9,0,300,0,0,300,\N,\N,\N,CANCELLED,raleigh
963,7/16/2022,17:30:00,31,\N,370,0,420,9,0,1,0,0,50,\N,\N,\N,CONFIRMED,durham
964,7/17/2022,10:30:00,30,\N,387.5,0,352.5,9,35,1,0,0,0,\N,\N,\N,CONFIRMED,durham
965,9/11/2022,14:30:00,32,\N,2730,0,2830,9,0,130,0,0,100,\N,\N,0,CONFIRMED,durham
966,7/11/2022,17:30:00,30,\N,215,0,385,9,25,1,0,0,195,\N,\N,\N,CONFIRMED,durham
967,8/3/2022,12:00:00,32,\N,2250,0,2400,9,0,75,30,0,150,\N,\N,\N,CONFIRMED,raleigh
968,7/15/2022,16:30:00,30,\N,484,0,436,9,48,1,0,0,0,\N,\N,\N,CANCELLED,raleigh
969,10/8/2022,17:00:00,32,\N,12350,0,12450,9,0,800,0,0,100,\N,\N,0,CANCELLED,chapel
970,7/23/2022,18:30:00,31,\N,960,72,1082,9,0,65,0,0,50,\N,\N,\N,CONFIRMED,raleigh
971,8/6/2022,15:00:00,32,\N,4345,0,4445,9,0,300,0,0,100,\N,\N,\N,CONFIRMED,chapel
972,7/31/2022,12:00:00,32,\N,957.5,0,1057.5,9,0,50,0,0,100,\N,\N,\N,CANCELLED,chapel
973,11/24/2022,16:00:00,32,\N,4198.5,0,4199.5,9,0,150,27.99,0,1,\N,0,0,CANCELLED,raleigh
974,8/21/2022,17:00:00,30,\N,740,0,740,9,0,35,0,0,0,\N,0,0,CANCELLED,durham
975,7/17/2022,11:00:00,30,\N,442.5,0,442.5,9,0,30,0,0,0,\N,\N,\N,CONFIRMED,raleigh
979,8/20/2022,18:00:00,31,\N,687.5,0,737.5,9,0,1,0,0,50,\N,\N,\N,CONFIRMED,durham
980,7/17/2022,12:00:00,31,\N,557.5,0,600,9,7.5,1,0,0,50,\N,\N,\N,CONFIRMED,durham
981,7/17/2022,11:00:00,30,\N,210,15.75,225.75,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
982,9/3/2022,16:00:00,32,\N,12918,0,15264,9,0,200,64.59,2345,1,\N,\N,\N,CONFIRMED,durham
983,9/2/2022,18:00:00,32,\N,4200,0,4201,9,0,75,56,0,1,\N,\N,\N,CONFIRMED,durham
984,7/30/2022,15:00:00,31,\N,645,0,700,9,0,35,0,0,55,\N,\N,\N,CONFIRMED,raleigh
985,9/24/2022,18:00:00,32,\N,3035,0,3135,9,0,200,0,0,100,\N,\N,\N,CANCELLED,durham
986,7/22/2022,11:00:00,31,\N,592,41.25,641.25,9,42,120,0,0,50,\N,\N,\N,CONFIRMED,durham
987,8/21/2022,10:00:00,31,\N,0,0,50,9,0,1,0,0,50,\N,\N,\N,CANCELLED,durham
988,7/17/2022,18:45:00,30,\N,150,0,150,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,chapel
989,7/24/2022,12:00:00,30,\N,140,10.5,150.5,9,0,65,0,0,0,\N,\N,\N,CANCELLED,raleigh
990,5/28/2023,17:30:00,32,\N,5400,0,5750,9,0,120,45,0,100,\N,250,0,CONFIRMED,durham
991,7/23/2022,15:00:00,30,\N,425,31.88,456.88,9,0,30,0,0,0,\N,\N,\N,CONFIRMED,raleigh
992,8/6/2022,10:00:00,32,\N,1725,0,2125,9,0,1,0,0,400,\N,\N,\N,CONFIRMED,durham
994,8/3/2022,8:00:00,31,\N,590,0,650,9,40,50,0,0,100,\N,\N,\N,CONFIRMED,raleigh
995,8/20/2022,11:30:00,32,\N,1300,0,1301,9,0,65,20,0,1,\N,\N,\N,CANCELLED,raleigh
996,8/21/2022,11:00:00,32,\N,1110,0,1210,9,0,35,0,0,100,\N,\N,\N,CANCELLED,durham
997,8/13/2022,14:45:00,32,\N,2735,0,2960,9,0,150,0,0,225,\N,\N,\N,CONFIRMED,durham
998,8/12/2022,17:30:00,32,\N,7500,0,7501,9,0,125,60,0,1,\N,\N,\N,CONFIRMED,undecided
999,8/11/2022,18:00:00,32,\N,1720,0,1820,9,0,50,0,0,100,\N,\N,\N,CANCELLED,raleigh
1000,8/7/2022,15:00:00,32,\N,2950,0,3000,9,200,1,0,0,250,\N,\N,\N,CONFIRMED,durham
1001,7/31/2022,10:30:00,30,\N,595,0,535,9,60,1,0,0,0,\N,\N,\N,CONFIRMED,chapel
1002,7/22/2022,18:00:00,30,\N,235,0,235,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1003,7/26/2022,18:00:00,31,\N,157.5,11.81,219.31,9,0,15,0,0,50,\N,\N,\N,CONFIRMED,raleigh
1004,7/29/2022,18:00:00,30,\N,250,18.75,268.75,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,chapel
1005,7/24/2022,19:00:00,30,\N,100,7.5,107.5,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1006,8/12/2022,17:00:00,31,\N,1000,0,1000,9,50,1,0,0,50,\N,\N,\N,CONFIRMED,durham
1007,7/31/2022,16:00:00,32,\N,3775,0,3875,9,0,200,0,0,100,\N,\N,\N,CONFIRMED,durham
1008,8/14/2022,11:30:00,30,\N,495,0,495,9,0,35,0,0,0,\N,\N,\N,CANCELLED,raleigh
1009,7/27/2022,11:00:00,31,\N,577.5,43.31,670.81,9,0,30,0,0,50,\N,\N,\N,CONFIRMED,durham
1010,8/14/2022,18:00:00,32,\N,940,0,1340,9,0,45,0,300,100,\N,\N,\N,CONFIRMED,durham
1011,7/26/2022,14:00:00,30,\N,60,0,50,9,10,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1012,7/31/2022,16:30:00,30,\N,740,0,740,9,0,100,0,0,0,\N,\N,\N,CONFIRMED,chapel
1014,8/1/2022,13:00:00,30,\N,120,7.88,112.88,9,15,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1015,8/21/2022,17:00:00,32,\N,1260,0,1360,9,0,1,0,0,100,\N,\N,\N,CONFIRMED,durham
1016,8/6/2022,10:30:00,30,\N,2585,0,2585,9,0,1,0,0,0,\N,\N,\N,CANCELLED,durham
1017,8/6/2022,10:30:00,30,\N,2575,0,2575,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1018,8/7/2022,11:30:00,30,\N,510,0,510,9,0,20,0,0,0,\N,\N,\N,CANCELLED,raleigh
1019,8/27/2022,17:00:00,32,\N,1067.5,0,1160,9,7.5,45,0,0,100,\N,\N,\N,CONFIRMED,durham
1020,8/6/2022,17:00:00,30,\N,480,0,480,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1021,8/7/2022,17:00:00,30,\N,260,0,260,9,0,1,0,0,0,\N,\N,\N,CANCELLED,durham
1022,8/7/2022,11:00:00,31,\N,912.5,0,962.5,9,0,1,0,0,50,\N,\N,\N,CONFIRMED,raleigh
1024,8/20/2022,17:30:00,31,\N,840,0,890,9,0,35,0,0,50,\N,\N,\N,CANCELLED,raleigh
1025,8/24/2022,11:00:00,32,\N,2160,162,2260,9,0,120,0,0,100,\N,\N,\N,CONFIRMED,durham
1026,8/7/2022,10:30:00,30,\N,290,0,260,9,30,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1027,8/20/2022,17:00:00,31,\N,837.5,0,887.5,9,0,1,0,0,50,\N,\N,\N,CANCELLED,undecided
1028,8/12/2022,11:30:00,30,\N,372.5,27.94,400.44,9,0,25,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1029,8/13/2022,11:00:00,31,\N,825,0,925,9,0,48,0,0,100,\N,0,0,CONFIRMED,durham
1030,8/10/2022,12:00:00,30,\N,150,9.38,134.38,9,25,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1031,8/19/2022,18:00:00,30,\N,370,0,370,9,0,1,0,0,0,\N,0,0,CONFIRMED,chapel
1032,8/14/2022,11:00:00,30,\N,480,0,480,9,0,50,0,0,0,\N,\N,\N,CANCELLED,raleigh
1033,8/13/2022,12:00:00,32,\N,0,0,100,9,0,100,0,0,100,\N,\N,\N,CANCELLED,chapel
1034,8/12/2022,15:30:00,32,\N,2410,0,2510,9,0,125,0,0,100,\N,\N,\N,CANCELLED,raleigh
1035,8/12/2022,14:30:00,32,\N,2555,0,2556,9,0,125,0,0,1,\N,\N,\N,CANCELLED,durham
1036,10/22/2022,17:00:00,30,\N,1415,0,5680,9,0,50,0,4265,0,\N,0,0,CONFIRMED,chapel
1037,9/3/2022,17:00:00,31,\N,772.5,57.94,880.44,9,0,50,0,0,50,\N,\N,\N,CONFIRMED,raleigh
1038,8/14/2022,17:00:00,30,\N,597.5,0,572.5,9,25,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1039,8/14/2022,11:00:00,30,\N,357.5,0,312.5,9,45,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1040,10/6/2022,11:00:00,32,\N,2460,0,2560,9,0,100,0,0,100,\N,\N,0,CONFIRMED,raleigh
1041,8/20/2022,11:00:00,31,\N,915,0,965,9,0,1,0,0,50,\N,\N,\N,CONFIRMED,raleigh
1042,8/20/2022,17:30:00,31,\N,1175,0,1225,9,0,1,0,0,50,\N,0,0,CONFIRMED,raleigh
1043,8/14/2022,21:00:00,30,\N,600,0,0,9,600,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1044,8/27/2022,17:00:00,32,\N,3050,0,4100,9,0,150,0,750,300,\N,0,0,CONFIRMED,durham
1046,8/9/2022,17:00:00,30,\N,0,0,0,9,0,1,0,0,0,\N,\N,\N,CANCELLED,durham
1047,8/9/2022,17:00:00,30,\N,0,0,0,9,0,1,0,0,0,\N,\N,\N,CANCELLED,durham
1048,8/16/2022,17:00:00,30,\N,362.5,0,327.5,9,35,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1049,8/16/2022,11:30:00,31,\N,302,22.65,374.65,9,0,15,0,0,50,\N,\N,\N,CONFIRMED,durham
1050,9/3/2022,18:00:00,30,\N,0,0,0,9,0,25,0,0,0,\N,\N,\N,CANCELLED,chapel
1051,10/23/2022,12:00:00,32,\N,670,0,1001,9,0,30,0,330,1,\N,0,0,CONFIRMED,chapel
1052,8/20/2022,17:30:00,30,\N,333.75,25.03,358.78,9,0,30,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1054,9/2/2022,18:00:00,31,\N,690,0,740,9,0,55,0,0,50,\N,\N,0,CONFIRMED,raleigh
1055,8/21/2022,10:00:00,31,\N,842.5,0,942.5,9,0,1,0,0,100,\N,\N,\N,CONFIRMED,durham
1056,8/21/2022,10:30:00,30,\N,615,0,555,9,60,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1057,8/25/2022,17:30:00,30,\N,580,0,580,9,0,37,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1058,10/2/2022,11:30:00,32,\N,712.5,0,812.5,9,0,1,0,0,100,\N,\N,0,CONFIRMED,durham
1059,8/18/2022,16:30:00,31,\N,258.2,19.36,327.56,9,0,20,0,0,50,\N,\N,\N,CONFIRMED,chapel
1060,9/2/2022,18:00:00,31,\N,835,0,885,9,0,50,0,0,50,\N,\N,\N,CONFIRMED,raleigh
1061,8/21/2022,11:00:00,31,\N,925,0,975,9,0,50,0,0,50,\N,\N,\N,CONFIRMED,raleigh
1062,9/10/2022,17:00:00,31,\N,925,0,975,9,0,25,0,0,50,\N,\N,0,CONFIRMED,raleigh
1063,8/29/2022,18:00:00,31,\N,950,0,1000,9,0,1,0,0,50,\N,\N,\N,CANCELLED,durham
1068,8/29/2022,17:00:00,31,\N,550,0,600,9,0,1,0,0,50,\N,\N,\N,CANCELLED,durham
1069,8/28/2022,12:00:00,32,\N,637.5,0,737.5,9,0,40,0,0,100,\N,\N,\N,CANCELLED,durham
1070,9/4/2022,11:15:00,30,\N,1160,0,1160,9,0,80,0,0,0,\N,0,0,CANCELLED,raleigh
1071,9/4/2022,11:00:00,32,\N,865,0,980,9,0,50,0,0,115,\N,\N,\N,CONFIRMED,raleigh
1072,8/28/2022,12:00:00,30,\N,300,0,290,9,10,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1073,8/23/2022,13:00:00,30,\N,440,25.88,370.88,9,95,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1074,8/27/2022,15:00:00,30,\N,302.5,0,302.5,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1075,8/28/2022,10:30:00,30,\N,910,0,900,9,10,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1076,10/7/2022,17:00:00,32,\N,17350,0,17450,9,0,500,0,0,100,\N,\N,0,CANCELLED,undecided
1077,8/27/2022,11:00:00,30,\N,1220,0,1100,9,120,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1079,8/28/2022,11:00:00,31,\N,662.5,0,662.5,9,50,1,0,0,50,\N,\N,\N,CONFIRMED,durham
1080,8/28/2022,11:00:00,32,\N,922.5,0,1000,9,22.5,1,0,0,100,\N,\N,\N,CONFIRMED,durham
1081,9/2/2022,16:30:00,32,\N,7140,0,7200,9,40,350,0,0,100,\N,\N,0,CONFIRMED,chapel
1082,9/3/2022,17:00:00,32,\N,1230,0,1300,9,30,1,0,0,100,\N,\N,0,CONFIRMED,raleigh
1083,9/5/2022,11:00:00,32,\N,1392.5,0,1352.5,9,140,1,0,0,100,\N,\N,0,CONFIRMED,durham
1084,9/2/2022,12:30:00,30,\N,130,0,130,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1085,9/5/2022,11:15:00,31,\N,1275,0,1325,9,0,90,0,0,50,\N,\N,\N,CONFIRMED,raleigh
1086,8/27/2022,17:00:00,31,\N,627.5,0,677.5,9,0,40,0,0,50,\N,\N,0,CONFIRMED,raleigh
1087,8/28/2022,11:00:00,30,\N,727.5,0,655.5,9,72,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1088,9/10/2022,11:00:00,32,\N,0,0,100,9,0,30,0,0,100,\N,\N,0,CANCELLED,chapel
1091,8/27/2022,18:00:00,30,\N,190,14.25,204.25,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,chapel
1093,8/28/2022,12:00:00,30,\N,175,13.13,188.13,9,0,10,0,0,0,\N,0,0,CONFIRMED,chapel
1094,9/3/2022,17:00:00,30,\N,742.5,55.69,798.19,9,0,38,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1095,9/4/2022,17:00:00,30,\N,865,0,800,9,65,55,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1096,8/31/2022,16:00:00,30,\N,665,0,700,9,0,60,0,0,35,\N,\N,\N,CONFIRMED,durham
1097,8/29/2022,11:30:00,30,\N,402.5,30.19,432.69,9,0,25,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1098,9/3/2022,16:00:00,31,\N,1885,0,1886,9,0,200,0,0,1,\N,\N,\N,CONFIRMED,chapel
1099,9/20/2022,11:00:00,31,\N,440,33,523,9,0,25,0,0,50,\N,\N,0,CONFIRMED,durham
1100,9/4/2022,10:30:00,30,\N,325,0,310,9,15,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1101,9/10/2022,11:00:00,32,\N,1455,0,1410,9,145,1,0,0,100,\N,\N,0,CONFIRMED,durham
1102,9/3/2022,10:00:00,30,\N,665,0,600,9,65,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1103,9/9/2022,17:00:00,30,\N,290,0,290,9,0,90,0,0,0,\N,\N,\N,CANCELLED,raleigh
1104,9/18/2022,11:00:00,31,\N,0,0,50,9,0,42,0,0,50,\N,0,0,CANCELLED,chapel
1105,8/30/2022,16:00:00,30,\N,240,16.5,236.5,9,20,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1106,9/4/2022,15:30:00,32,\N,6702.5,0,6250,9,552.5,250,0,0,100,\N,\N,0,CONFIRMED,durham
1107,9/5/2022,11:00:00,30,\N,300,0,300,9,0,25,0,0,0,\N,\N,\N,CANCELLED,durham
1108,9/6/2022,16:30:00,30,\N,270,0,270,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1109,9/3/2022,18:30:00,30,\N,307.5,0,300,9,7.5,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1110,9/3/2022,18:00:00,30,\N,415,0,385,9,30,1,0,0,0,\N,\N,\N,CONFIRMED,durham
1112,9/9/2022,11:00:00,31,\N,580,43.5,673.5,9,0,45,0,0,50,\N,\N,\N,CONFIRMED,raleigh
1113,9/4/2022,11:30:00,30,\N,120,9,129,9,0,2,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1114,9/9/2022,16:00:00,30,\N,717.5,0,717.5,9,0,1,0,0,0,\N,\N,\N,CANCELLED,raleigh
1115,9/8/2022,13:00:00,30,\N,220,0,180,9,40,1,0,0,0,\N,0,0,CONFIRMED,durham
1116,9/10/2022,16:45:00,30,\N,70,5.25,75.25,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,chapel
1117,9/8/2022,13:00:00,30,\N,245,16.5,236.5,9,25,1,0,0,0,\N,\N,0,CONFIRMED,chapel
1118,9/24/2022,16:30:00,32,\N,747.5,0,847.5,9,0,50,0,0,100,\N,\N,0,CONFIRMED,durham
1119,9/9/2022,16:00:00,30,\N,180,0,180,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
1120,10/7/2022,17:00:00,32,\N,3715,0,5800,9,0,250,0,1885,200,\N,0,0,CONFIRMED,raleigh
1121,9/10/2022,16:30:00,30,\N,65,4.88,69.88,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,chapel
1122,9/17/2022,18:00:00,32,\N,592.5,0,690,9,2.5,50,0,0,100,\N,\N,0,CONFIRMED,raleigh
1123,7/23/2023,11:00:00,32,\N,28600,0,28850,9,0,1,0,0,250,\N,0,0,CANCELLED,durham
1124,7/23/2023,17:00:00,32,\N,27250,0,27500,9,0,1,0,0,250,\N,0,0,CANCELLED,durham
1125,7/23/2023,9:00:00,32,\N,27900,0,28150,9,0,1,0,0,250,\N,0,0,CANCELLED,durham
1126,9/13/2022,12:00:00,30,\N,187.5,0,187.5,9,0,10,0,0,0,\N,0,0,CONFIRMED,raleigh
1127,10/15/2022,17:30:00,32,\N,2945,0,3645,9,0,75,0,600,100,\N,\N,0,CANCELLED,durham
1128,9/13/2022,18:00:00,30,\N,60,0,60,9,0,1,0,0,0,\N,\N,0,CONFIRMED,raleigh
1129,9/18/2022,10:30:00,30,\N,532.5,0,480.5,9,52,1,0,0,0,\N,\N,0,CONFIRMED,durham
1130,9/17/2022,14:00:00,30,\N,247.5,0,247.5,9,0,30,0,0,0,\N,\N,0,CONFIRMED,raleigh
1132,10/1/2022,11:15:00,31,\N,700,0,750,9,0,50,0,0,50,\N,\N,0,CONFIRMED,durham
1133,9/18/2022,14:30:00,30,\N,402.5,30,430,9,2.5,25,0,0,0,\N,0,0,CONFIRMED,chapel
1134,9/21/2022,11:00:00,31,\N,585,43.88,678.88,9,0,30,0,0,50,\N,\N,0,CONFIRMED,durham
1135,10/22/2022,17:00:00,32,\N,3860,0,3960,9,0,250,0,0,100,\N,0,0,CANCELLED,raleigh
1136,10/27/2022,13:00:00,32,\N,960,0,1060,9,0,60,0,0,100,\N,0,0,CONFIRMED,raleigh
1137,10/15/2022,10:30:00,30,\N,905,0,905,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1138,10/16/2022,10:30:00,30,\N,640,0,640,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1139,9/16/2022,17:00:00,30,\N,305,0,300,9,5,1,0,0,0,\N,\N,0,CONFIRMED,durham
1140,9/25/2022,11:00:00,32,\N,0,0,100,9,0,65,0,0,100,\N,\N,0,CANCELLED,chapel
1141,10/16/2022,14:00:00,32,\N,7300,0,7400,9,0,350,0,0,100,\N,\N,0,CANCELLED,durham
1142,10/29/2022,17:00:00,30,\N,380,0,380,9,0,30,0,0,0,\N,0,0,CANCELLED,raleigh
1143,10/30/2022,12:15:00,32,\N,3200,0,3300,9,0,100,32,0,100,\N,0,0,CONFIRMED,raleigh
1144,10/15/2022,14:00:00,31,\N,3600,270,3920,9,0,300,0,0,50,\N,\N,0,CONFIRMED,durham
1145,10/29/2022,17:00:00,30,\N,867.5,0,867.5,9,0,70,0,0,0,\N,0,0,CANCELLED,durham
1146,10/5/2022,19:00:00,30,\N,2417.5,0,2417.5,9,0,150,0,0,0,\N,\N,0,CANCELLED,undecided
1147,10/5/2022,18:00:00,30,\N,1960,147,2107,9,0,150,0,0,0,\N,\N,0,CONFIRMED,durham
1148,10/2/2022,11:15:00,32,\N,4032.5,0,3812.5,9,320,200,0,0,100,\N,\N,0,CONFIRMED,durham
1149,9/24/2022,17:00:00,30,\N,250,18.75,268.75,9,0,1,0,0,0,\N,\N,0,CONFIRMED,durham
1150,10/30/2022,9:30:00,32,\N,1300,0,1301,9,0,100,13,0,1,\N,0,0,CONFIRMED,raleigh
1151,10/2/2022,11:30:00,30,\N,740,0,740,9,0,50,0,0,0,\N,\N,0,CONFIRMED,raleigh
1152,9/25/2022,10:30:00,30,\N,502.5,0,452.5,9,50,1,0,0,0,\N,\N,0,CONFIRMED,durham
1153,10/2/2022,10:30:00,30,\N,660,0,660,9,0,40,0,0,0,\N,\N,0,CONFIRMED,durham
1154,9/23/2022,17:30:00,30,\N,275,0,275,9,0,20,0,0,0,\N,\N,0,CONFIRMED,raleigh
1155,10/2/2022,17:00:00,32,\N,4090,0,4190,9,0,350,0,0,100,\N,\N,0,CANCELLED,raleigh
1156,10/1/2022,11:30:00,30,\N,460,0,450,9,10,1,0,0,0,\N,\N,0,CONFIRMED,raleigh
1157,10/15/2022,17:00:00,31,\N,1770,0,1820,9,0,1,0,0,50,\N,\N,0,CANCELLED,undecided
1158,10/30/2022,16:00:00,31,\N,100,0,101,9,0,100,0,0,1,\N,0,0,CANCELLED,raleigh
1159,9/30/2022,18:00:00,32,\N,0,0,100,9,0,1500,0,0,100,\N,\N,0,CANCELLED,durham
1160,10/1/2022,18:00:00,32,\N,0,0,100,9,0,1500,0,0,100,\N,\N,0,CANCELLED,durham
1161,9/24/2022,18:30:00,30,\N,440,0,440,9,0,100,0,0,0,\N,0,0,CONFIRMED,raleigh
1162,9/25/2022,10:45:00,30,\N,2940,0,2800,9,140,450,0,0,0,\N,0,0,CONFIRMED,raleigh
1163,10/5/2022,16:30:00,31,\N,2255,0,2305,9,0,100,0,0,50,\N,\N,0,CONFIRMED,raleigh
1164,9/25/2022,17:00:00,30,\N,230,17.25,247.25,9,0,1,0,0,0,\N,\N,0,CONFIRMED,durham
1165,9/23/2022,19:00:00,30,\N,260,0,260,9,0,1,0,0,0,\N,\N,0,CANCELLED,raleigh
1166,9/23/2022,18:00:00,30,\N,170,0,170,9,0,1,0,0,0,\N,\N,0,CONFIRMED,raleigh
1167,9/30/2022,17:00:00,31,\N,670,50.25,770.25,9,0,20,0,0,50,\N,\N,0,CANCELLED,durham
1168,10/5/2022,17:00:00,32,\N,5497.5,0,5597.5,9,0,450,0,0,100,\N,\N,0,CANCELLED,undecided
1169,10/5/2022,21:00:00,32,\N,4630,0,4730,9,0,450,0,0,100,\N,\N,0,CANCELLED,undecided
1170,10/8/2022,17:00:00,30,\N,3800,0,3800,9,0,700,0,0,0,\N,\N,0,CANCELLED,undecided
1171,10/8/2022,19:00:00,32,\N,9965,0,10065,9,0,700,0,0,100,\N,\N,0,CANCELLED,undecided
1172,10/9/2022,17:00:00,32,\N,8885,0,8985,9,0,750,0,0,100,\N,\N,0,CANCELLED,undecided
1173,10/9/2022,20:30:00,32,\N,8327.5,0,8427.5,9,0,750,0,0,100,\N,\N,0,CANCELLED,undecided
1174,10/8/2022,11:00:00,32,\N,2770,0,2870,9,0,350,0,0,100,\N,\N,0,CANCELLED,undecided
1175,10/9/2022,10:30:00,32,\N,1675,0,1775,9,0,350,0,0,100,\N,\N,0,CANCELLED,undecided
1176,9/25/2022,11:00:00,30,\N,240,0,215,9,25,1,0,0,0,\N,0,0,CONFIRMED,durham
1177,10/21/2022,12:00:00,32,\N,0,0,100,9,0,125,0,0,100,\N,0,0,CANCELLED,raleigh
1178,9/28/2022,13:00:00,30,\N,427.5,0,427.5,9,0,40,0,0,0,\N,0,0,CONFIRMED,raleigh
1179,10/1/2022,18:00:00,31,\N,732.5,0,710,9,72.5,35,0,0,50,\N,\N,0,CONFIRMED,durham
1180,9/25/2022,11:00:00,30,\N,245,0,245,9,0,1,0,0,0,\N,\N,0,CONFIRMED,durham
1181,9/26/2022,18:00:00,31,\N,540,0,590,9,0,60,0,0,50,\N,\N,0,CANCELLED,raleigh
1182,10/22/2022,10:00:00,32,\N,1890,0,1890,9,100,200,0,0,100,\N,0,0,CONFIRMED,durham
1183,9/26/2022,18:00:00,31,\N,532.5,39.94,622.44,9,0,1,0,0,50,\N,0,0,CONFIRMED,durham
1184,10/1/2022,15:00:00,32,\N,12310,0,12410,9,0,600,0,0,100,\N,0,0,CANCELLED,undecided
1185,10/8/2022,11:00:00,31,\N,500,0,550,9,0,28,0,0,50,\N,\N,0,CONFIRMED,raleigh
1186,10/12/2022,18:00:00,32,\N,2682.5,0,3782.5,9,0,65,0,250,100,\N,750,0,CONFIRMED,chapel
1187,10/21/2022,10:30:00,32,\N,7180,538.5,8316.5,9,0,150,0,0,500,\N,98,0,CONFIRMED,raleigh
1188,10/2/2022,17:30:00,30,\N,365,27.38,392.38,9,0,1,0,0,0,\N,\N,0,CONFIRMED,durham
1189,9/29/2022,16:00:00,30,\N,120,0,120,9,0,1,0,0,0,\N,\N,0,CONFIRMED,durham
1190,10/2/2022,10:30:00,30,\N,370,0,330,9,40,1,0,0,0,\N,\N,0,CONFIRMED,durham
1191,10/2/2022,11:30:00,30,\N,490,0,490,9,0,20,0,0,0,\N,0,0,CONFIRMED,chapel
1192,10/22/2022,17:30:00,31,\N,454.5,0,504.5,9,0,40,0,0,50,\N,0,0,CONFIRMED,raleigh
1193,9/16/2023,11:30:00,32,\N,1087.5,0,1187.5,9,0,60,0,0,100,\N,0,0,CANCELLED,durham
1194,10/8/2022,18:00:00,30,\N,940,0,900,9,40,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1195,10/15/2022,17:00:00,30,\N,652.5,0,652.5,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1196,10/13/2022,17:00:00,31,\N,352.5,26.44,428.94,9,0,1,0,0,50,\N,\N,0,CONFIRMED,durham
1197,10/30/2022,11:15:00,30,\N,382.5,0,382.5,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1198,10/8/2022,19:00:00,30,\N,5000,0,5000,9,0,50,100,0,0,\N,0,0,CONFIRMED,ch_bar_table
1199,10/20/2022,17:00:00,32,\N,792,0,850,9,0,25,0,0,58,\N,0,0,CONFIRMED,ch_vip_table
1200,10/8/2022,17:00:00,31,\N,402.5,0,477.5,9,0,1,0,0,75,\N,0,0,CONFIRMED,raleigh
1201,10/9/2022,12:00:00,31,\N,465,0,540,9,0,20,0,0,75,\N,\N,0,CONFIRMED,raleigh
1202,10/10/2022,17:00:00,30,\N,240,0,240,9,0,1,0,0,0,\N,\N,0,CANCELLED,undecided
1204,10/8/2022,17:30:00,30,\N,0,0,0,9,0,10,0,0,0,\N,\N,0,CANCELLED,chapel
1205,10/9/2022,13:30:00,30,\N,265,0,225,9,40,25,0,0,0,\N,0,0,CONFIRMED,raleigh
1206,10/14/2022,11:00:00,31,\N,600,45,695,9,0,30,0,0,50,\N,0,0,CONFIRMED,raleigh
